OID_,IN_FID,Cnt_IN_FID,Ave_COUNT
,2061,8,0.125000000000000
,2062,8,0.125000000000000
,2063,8,0.000000000000000
,2064,8,0.125000000000000
,2065,8,0.125000000000000
,2066,8,0.000000000000000
,2067,8,0.125000000000000
,2068,8,0.000000000000000
,2069,8,0.000000000000000
,2070,8,0.000000000000000
,2071,8,0.250000000000000
,2072,8,0.125000000000000
,2073,8,0.250000000000000
,2074,8,0.750000000000000
,2075,8,1.250000000000000
,2076,8,1.625000000000000
,2077,8,1.875000000000000
,2078,8,1.250000000000000
,2079,8,2.375000000000000
,2080,8,2.250000000000000
,2081,8,4.000000000000000
,2082,8,4.750000000000000
,2083,8,5.000000000000000
,2084,8,5.250000000000000
,2085,8,6.250000000000000
,2086,8,5.125000000000000
,2087,8,5.125000000000000
,2088,8,3.750000000000000
,2089,8,4.125000000000000
,2090,8,4.250000000000000
,2091,8,5.250000000000000
,2092,8,4.500000000000000
,2093,8,4.250000000000000
,2094,8,2.625000000000000
,2095,8,2.500000000000000
,2096,8,2.625000000000000
,2097,8,2.875000000000000
,2098,8,2.500000000000000
,2099,8,2.500000000000000
,2100,8,2.875000000000000
,2101,8,7.125000000000000
,2102,8,6.875000000000000
,2103,8,7.750000000000000
,2104,8,5.625000000000000
,2105,8,0.000000000000000
,2106,8,0.000000000000000
,2107,8,0.125000000000000
,2108,8,0.125000000000000
,2109,8,0.375000000000000
,2110,8,0.375000000000000
,2111,8,0.375000000000000
,2112,8,0.125000000000000
,2113,8,0.125000000000000
,2114,8,0.125000000000000
,2115,8,0.000000000000000
,2116,8,0.000000000000000
,2117,8,0.000000000000000
,2118,8,0.250000000000000
,2119,8,0.250000000000000
,2120,8,0.250000000000000
,2121,8,0.250000000000000
,2122,8,0.500000000000000
,2123,8,0.500000000000000
,2124,8,0.750000000000000
,2125,8,0.875000000000000
,2126,8,2.625000000000000
,2127,8,2.500000000000000
,2128,8,3.250000000000000
,2129,8,4.750000000000000
,2130,8,4.750000000000000
,2131,8,4.875000000000000
,2132,8,5.625000000000000
,2133,8,4.625000000000000
,2134,8,6.125000000000000
,2135,8,5.125000000000000
,2136,8,6.875000000000000
,2137,8,7.875000000000000
,2138,8,8.875000000000000
,2139,8,7.875000000000000
,2140,8,6.500000000000000
,2141,8,4.375000000000000
,2142,8,2.875000000000000
,2143,8,3.000000000000000
,2144,8,3.250000000000000
,2145,8,4.250000000000000
,2146,8,3.875000000000000
,2147,8,4.125000000000000
,2148,8,9.250000000000000
,2149,8,8.750000000000000
,2150,8,8.750000000000000
,2151,8,5.375000000000000
,2152,8,2.625000000000000
,2153,8,0.000000000000000
,2154,8,0.000000000000000
,2155,8,0.000000000000000
,2156,8,0.000000000000000
,2157,8,0.250000000000000
,2158,8,0.000000000000000
,2159,8,0.250000000000000
,2160,8,0.000000000000000
,2161,8,0.125000000000000
,2162,8,0.000000000000000
,2163,8,0.000000000000000
,2164,8,0.000000000000000
,2165,8,0.125000000000000
,2166,8,0.250000000000000
,2167,8,0.125000000000000
,2168,8,0.125000000000000
,2169,8,0.000000000000000
,2170,8,0.000000000000000
,2171,8,0.125000000000000
,2172,8,0.250000000000000
,2173,8,0.375000000000000
,2174,8,1.250000000000000
,2175,8,2.000000000000000
,2176,8,2.875000000000000
,2177,8,5.250000000000000
,2178,8,4.875000000000000
,2179,8,5.125000000000000
,2180,8,4.375000000000000
,2181,8,2.875000000000000
,2182,8,4.125000000000000
,2183,8,2.875000000000000
,2184,8,5.375000000000000
,2185,8,7.500000000000000
,2186,8,8.000000000000000
,2187,8,8.250000000000000
,2188,8,6.125000000000000
,2189,8,5.875000000000000
,2190,8,4.125000000000000
,2191,8,5.500000000000000
,2192,8,4.250000000000000
,2193,8,5.000000000000000
,2194,8,5.000000000000000
,2195,8,10.375000000000000
,2196,8,17.500000000000000
,2197,8,17.000000000000000
,2198,8,10.625000000000000
,2199,8,3.750000000000000
,2200,8,0.500000000000000
,2201,8,0.500000000000000
,2202,8,0.000000000000000
,2203,8,0.000000000000000
,2204,8,0.000000000000000
,2205,8,0.000000000000000
,2206,8,0.375000000000000
,2207,8,0.375000000000000
,2208,8,0.375000000000000
,2209,8,0.000000000000000
,2210,8,0.125000000000000
,2211,8,0.125000000000000
,2212,8,0.375000000000000
,2213,8,1.375000000000000
,2214,8,1.375000000000000
,2215,8,1.125000000000000
,2216,8,0.125000000000000
,2217,8,0.000000000000000
,2218,8,0.000000000000000
,2219,8,0.250000000000000
,2220,8,0.125000000000000
,2221,8,0.500000000000000
,2222,8,0.625000000000000
,2223,8,1.000000000000000
,2224,8,1.750000000000000
,2225,8,4.125000000000000
,2226,8,5.625000000000000
,2227,8,6.250000000000000
,2228,8,5.250000000000000
,2229,8,2.625000000000000
,2230,8,3.125000000000000
,2231,8,3.000000000000000
,2232,8,5.625000000000000
,2233,8,7.125000000000000
,2234,8,9.000000000000000
,2235,8,10.125000000000000
,2236,8,7.750000000000000
,2237,8,7.625000000000000
,2238,8,4.125000000000000
,2239,8,5.625000000000000
,2240,8,5.250000000000000
,2241,8,5.000000000000000
,2242,8,4.875000000000000
,2243,8,11.875000000000000
,2244,8,16.500000000000000
,2245,8,18.750000000000000
,2246,8,13.750000000000000
,2247,8,4.250000000000000
,2248,8,0.500000000000000
,2249,8,0.500000000000000
,2250,8,0.000000000000000
,2251,8,0.000000000000000
,2252,8,0.000000000000000
,2253,8,0.125000000000000
,2254,8,3.125000000000000
,2255,8,4.000000000000000
,2256,8,4.125000000000000
,2257,8,1.500000000000000
,2258,8,0.500000000000000
,2259,8,0.375000000000000
,2260,8,0.125000000000000
,2261,8,0.125000000000000
,2262,8,0.000000000000000
,2263,8,0.500000000000000
,2264,8,1.000000000000000
,2265,8,2.625000000000000
,2266,8,2.250000000000000
,2267,8,2.125000000000000
,2268,8,0.125000000000000
,2269,8,0.125000000000000
,2270,8,0.125000000000000
,2271,8,1.000000000000000
,2272,8,0.750000000000000
,2273,8,1.500000000000000
,2274,8,1.000000000000000
,2275,8,1.625000000000000
,2276,8,1.875000000000000
,2277,8,4.000000000000000
,2278,8,5.375000000000000
,2279,8,4.750000000000000
,2280,8,4.500000000000000
,2281,8,2.625000000000000
,2282,8,2.375000000000000
,2283,8,1.500000000000000
,2284,8,4.125000000000000
,2285,8,4.875000000000000
,2286,8,6.625000000000000
,2287,8,6.500000000000000
,2288,8,6.000000000000000
,2289,8,6.625000000000000
,2290,8,7.500000000000000
,2291,8,6.375000000000000
,2292,8,5.375000000000000
,2293,8,3.750000000000000
,2294,8,4.875000000000000
,2295,8,13.625000000000000
,2296,8,20.750000000000000
,2297,8,18.375000000000000
,2298,8,11.125000000000000
,2299,8,8.750000000000000
,2300,8,0.500000000000000
,2301,8,0.000000000000000
,2302,8,0.000000000000000
,2303,8,0.000000000000000
,2304,8,0.125000000000000
,2305,8,3.000000000000000
,2306,8,1.250000000000000
,2307,8,3.125000000000000
,2308,8,1.875000000000000
,2309,8,0.625000000000000
,2310,8,0.875000000000000
,2311,8,0.000000000000000
,2312,8,0.125000000000000
,2313,8,0.125000000000000
,2314,8,0.500000000000000
,2315,8,1.125000000000000
,2316,8,2.625000000000000
,2317,8,2.625000000000000
,2318,8,2.500000000000000
,2319,8,0.625000000000000
,2320,8,0.500000000000000
,2321,8,0.250000000000000
,2322,8,1.875000000000000
,2323,8,1.125000000000000
,2324,8,3.875000000000000
,2325,8,2.250000000000000
,2326,8,3.125000000000000
,2327,8,1.875000000000000
,2328,8,3.625000000000000
,2329,8,3.500000000000000
,2330,8,4.375000000000000
,2331,8,3.625000000000000
,2332,8,1.875000000000000
,2333,8,2.000000000000000
,2334,8,0.750000000000000
,2335,8,1.625000000000000
,2336,8,1.875000000000000
,2337,8,3.875000000000000
,2338,8,4.625000000000000
,2339,8,5.375000000000000
,2340,8,5.875000000000000
,2341,8,7.000000000000000
,2342,8,5.750000000000000
,2343,8,5.375000000000000
,2344,8,1.625000000000000
,2345,8,2.500000000000000
,2346,8,6.250000000000000
,2347,8,9.875000000000000
,2348,8,10.625000000000000
,2349,8,12.375000000000000
,2350,8,0.000000000000000
,2351,8,0.125000000000000
,2352,8,0.125000000000000
,2353,8,0.250000000000000
,2354,8,3.000000000000000
,2355,8,4.000000000000000
,2356,8,4.000000000000000
,2357,8,2.000000000000000
,2358,8,0.750000000000000
,2359,8,1.125000000000000
,2360,8,0.250000000000000
,2361,8,0.625000000000000
,2362,8,0.750000000000000
,2363,8,2.000000000000000
,2364,8,2.500000000000000
,2365,8,1.875000000000000
,2366,8,0.750000000000000
,2367,8,0.375000000000000
,2368,8,0.250000000000000
,2369,8,1.750000000000000
,2370,8,0.750000000000000
,2371,8,3.750000000000000
,2372,8,1.375000000000000
,2373,8,4.000000000000000
,2374,8,2.625000000000000
,2375,8,3.500000000000000
,2376,8,2.500000000000000
,2377,8,2.250000000000000
,2378,8,1.375000000000000
,2379,8,1.250000000000000
,2380,8,1.125000000000000
,2381,8,0.375000000000000
,2382,8,0.750000000000000
,2383,8,0.875000000000000
,2384,8,2.000000000000000
,2385,8,2.750000000000000
,2386,8,4.000000000000000
,2387,8,6.750000000000000
,2388,8,7.000000000000000
,2389,8,5.625000000000000
,2390,8,4.125000000000000
,2391,8,0.875000000000000
,2392,8,2.875000000000000
,2393,8,7.875000000000000
,2394,8,9.750000000000000
,2395,8,8.125000000000000
,2396,8,9.750000000000000
,2397,8,0.000000000000000
,2398,8,0.250000000000000
,2399,8,0.125000000000000
,2400,8,0.250000000000000
,2401,8,0.000000000000000
,2402,8,0.000000000000000
,2403,8,0.000000000000000
,2404,8,0.500000000000000
,2405,8,0.750000000000000
,2406,8,0.500000000000000
,2407,8,0.750000000000000
,2408,8,0.125000000000000
,2409,8,0.125000000000000
,2410,8,0.500000000000000
,2411,8,2.500000000000000
,2412,8,1.875000000000000
,2413,8,0.875000000000000
,2414,8,0.375000000000000
,2415,8,0.250000000000000
,2416,8,1.000000000000000
,2417,8,1.000000000000000
,2418,8,3.375000000000000
,2419,8,2.750000000000000
,2420,8,4.125000000000000
,2421,8,2.875000000000000
,2422,8,3.500000000000000
,2423,8,1.875000000000000
,2424,8,1.250000000000000
,2425,8,0.875000000000000
,2426,8,1.000000000000000
,2427,8,1.000000000000000
,2428,8,0.875000000000000
,2429,8,0.750000000000000
,2430,8,1.000000000000000
,2431,8,2.000000000000000
,2432,8,3.500000000000000
,2433,8,4.750000000000000
,2434,8,5.375000000000000
,2435,8,5.625000000000000
,2436,8,5.125000000000000
,2437,8,3.500000000000000
,2438,8,1.875000000000000
,2439,8,3.125000000000000
,2440,8,7.250000000000000
,2441,8,6.750000000000000
,2442,8,9.250000000000000
,2443,8,8.625000000000000
,2444,8,0.125000000000000
,2445,8,0.250000000000000
,2446,8,0.125000000000000
,2447,8,0.250000000000000
,2448,8,0.000000000000000
,2449,8,0.000000000000000
,2450,8,0.000000000000000
,2451,8,0.000000000000000
,2452,8,0.250000000000000
,2453,8,0.250000000000000
,2454,8,0.250000000000000
,2455,8,0.125000000000000
,2456,8,0.125000000000000
,2457,8,0.250000000000000
,2458,8,0.250000000000000
,2459,8,0.625000000000000
,2460,8,0.625000000000000
,2461,8,0.750000000000000
,2462,8,1.125000000000000
,2463,8,2.250000000000000
,2464,8,3.875000000000000
,2465,8,3.000000000000000
,2466,8,2.375000000000000
,2467,8,1.375000000000000
,2468,8,0.875000000000000
,2469,8,0.500000000000000
,2470,8,0.250000000000000
,2471,8,0.625000000000000
,2472,8,0.750000000000000
,2473,8,0.625000000000000
,2474,8,1.000000000000000
,2475,8,2.125000000000000
,2476,8,3.125000000000000
,2477,8,4.750000000000000
,2478,8,5.125000000000000
,2479,8,6.750000000000000
,2480,8,5.875000000000000
,2481,8,5.125000000000000
,2482,8,3.625000000000000
,2483,8,3.125000000000000
,2484,8,9.500000000000000
,2485,8,8.875000000000000
,2486,8,10.500000000000000
,2487,8,0.125000000000000
,2488,8,0.125000000000000
,2489,8,0.125000000000000
,2490,8,0.125000000000000
,2491,8,0.000000000000000
,2492,8,0.000000000000000
,2493,8,0.000000000000000
,2494,8,0.000000000000000
,2495,8,0.000000000000000
,2496,8,0.000000000000000
,2497,8,0.250000000000000
,2498,8,0.250000000000000
,2499,8,1.250000000000000
,2500,8,0.625000000000000
,2501,8,1.250000000000000
,2502,8,1.125000000000000
,2503,8,2.250000000000000
,2504,8,1.875000000000000
,2505,8,2.500000000000000
,2506,8,1.375000000000000
,2507,8,0.750000000000000
,2508,8,0.500000000000000
,2509,8,0.750000000000000
,2510,8,0.750000000000000
,2511,8,0.750000000000000
,2512,8,0.625000000000000
,2513,8,0.875000000000000
,2514,8,0.625000000000000
,2515,8,1.500000000000000
,2516,8,2.625000000000000
,2517,8,5.750000000000000
,2518,8,6.750000000000000
,2519,8,9.625000000000000
,2520,8,9.875000000000000
,2521,8,9.750000000000000
,2522,8,7.750000000000000
,2523,8,5.250000000000000
,2524,8,9.750000000000000
,2525,8,6.500000000000000
,2526,8,10.625000000000000
,2527,8,0.000000000000000
,2528,8,0.000000000000000
,2529,8,0.000000000000000
,2530,8,0.000000000000000
,2531,8,0.000000000000000
,2532,8,0.125000000000000
,2533,8,0.125000000000000
,2534,8,0.125000000000000
,2535,8,0.000000000000000
,2536,8,0.000000000000000
,2537,8,1.250000000000000
,2538,8,1.875000000000000
,2539,8,1.625000000000000
,2540,8,1.375000000000000
,2541,8,0.750000000000000
,2542,8,1.750000000000000
,2543,8,2.375000000000000
,2544,8,1.500000000000000
,2545,8,0.250000000000000
,2546,8,0.375000000000000
,2547,8,0.625000000000000
,2548,8,0.375000000000000
,2549,8,0.750000000000000
,2550,8,0.750000000000000
,2551,8,0.750000000000000
,2552,8,0.875000000000000
,2553,8,0.750000000000000
,2554,8,1.500000000000000
,2555,8,2.625000000000000
,2556,8,4.500000000000000
,2557,8,5.000000000000000
,2558,8,8.875000000000000
,2559,8,9.250000000000000
,2560,8,8.125000000000000
,2561,8,7.500000000000000
,2562,8,5.875000000000000
,2563,8,9.125000000000000
,2564,8,6.875000000000000
,2565,8,8.625000000000000
,2566,8,0.000000000000000
,2567,8,0.000000000000000
,2568,8,0.000000000000000
,2569,8,0.000000000000000
,2570,8,0.000000000000000
,2571,8,0.125000000000000
,2572,8,0.000000000000000
,2573,8,0.125000000000000
,2574,8,0.125000000000000
,2575,8,1.125000000000000
,2576,8,0.875000000000000
,2577,8,1.250000000000000
,2578,8,1.500000000000000
,2579,8,1.125000000000000
,2580,8,1.750000000000000
,2581,8,0.375000000000000
,2582,8,0.375000000000000
,2583,8,0.500000000000000
,2584,8,0.500000000000000
,2585,8,4.750000000000000
,2586,8,5.500000000000000
,2587,8,8.500000000000000
,2588,8,8.750000000000000
,2589,8,8.875000000000000
,2590,8,7.750000000000000
,2591,8,7.750000000000000
,2592,8,10.500000000000000
,2593,8,6.875000000000000
,2594,8,8.750000000000000
,2595,8,0.000000000000000
,2596,8,0.000000000000000
,2597,8,0.000000000000000
,2598,8,0.000000000000000
,2599,8,0.125000000000000
,2600,8,0.125000000000000
,2601,8,0.125000000000000
,2602,8,1.125000000000000
,2603,8,1.125000000000000
,2604,8,1.250000000000000
,2605,8,1.500000000000000
,2606,8,0.625000000000000
,2607,8,0.750000000000000
,2608,8,0.625000000000000
,2609,8,0.875000000000000
,2610,8,0.375000000000000
,2611,8,4.375000000000000
,2612,8,2.625000000000000
,2613,8,4.750000000000000
,2614,8,3.625000000000000
,2615,8,4.875000000000000
,2616,8,6.250000000000000
,2617,8,8.625000000000000
,2618,8,9.125000000000000
,2619,8,6.500000000000000
,2620,8,8.250000000000000
,2621,8,0.625000000000000
,2622,8,0.375000000000000
,2623,8,0.500000000000000
,2624,8,0.875000000000000
,2625,8,0.625000000000000
,2626,8,0.750000000000000
,2627,8,0.250000000000000
,2628,8,1.500000000000000
,2629,8,2.000000000000000
,2630,8,4.125000000000000
,2631,8,8.125000000000000
,2632,8,10.625000000000000
,2633,8,13.250000000000000
,2634,8,12.125000000000000
,2635,8,10.375000000000000
,2636,8,7.500000000000000
,2637,8,0.500000000000000
,2638,8,0.500000000000000
,2639,8,0.625000000000000
,2640,8,0.625000000000000
,2641,8,0.750000000000000
,2642,8,0.875000000000000
,2643,8,1.875000000000000
,2644,8,1.875000000000000
,2645,8,3.500000000000000
,2646,8,6.750000000000000
,2647,8,6.250000000000000
,2648,8,15.500000000000000
,2649,8,14.875000000000000
,2650,8,15.375000000000000
,2651,8,13.375000000000000
,2652,8,1.875000000000000
,2653,8,1.750000000000000
,2654,8,3.500000000000000
,2655,8,7.375000000000000
,2656,8,9.750000000000000
,2657,8,15.875000000000000
,2658,8,13.250000000000000
,2659,8,14.000000000000000
